ID,Code,Headline,Source,Date,URL
TheEdge2019041909280162,0162,Widad rises 5.66% on bagging RM190.5m job to build hospital,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518087/widad-rises-5-66-on-bagging-rm190-5m-job-to-build-hospital
TheEdge2019041909289687,9687,Widad rises 5.66% on bagging RM190.5m job to build hospital,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518087/widad-rises-5-66-on-bagging-rm190-5m-job-to-build-hospital
TheEdge2019041909364723,4723,JAKS Resources falls 2.48% on share placement plan,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518107/jaks-resources-falls-2-48-on-share-placement-plan
TheEdge2019041909541023,1023,Velesto rises 1.70% on positive techincals,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518109/velesto-rises-1-70-on-positive-techincals
TheEdge2019041909545243,5243,Velesto rises 1.70% on positive techincals,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518109/velesto-rises-1-70-on-positive-techincals
TheEdge2019041910137073,7073,William Tan pledges to invest RM30m or more to settle Seaceras credit liability,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518117/william-tan-pledges-to-invest-rm30m-or-more-to-settle-seacera-s-credit-liability
TheEdge2019041910281163,1163,KLCI notches up limited gains,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518125/klci-notches-up-limited-gains
TheEdge2019041910281295,1295,KLCI notches up limited gains,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518125/klci-notches-up-limited-gains
TheEdge2019041910281589,1589,KLCI notches up limited gains,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518125/klci-notches-up-limited-gains
TheEdge2019041910282089,2089,KLCI notches up limited gains,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518125/klci-notches-up-limited-gains
TheEdge2019041910282593,2593,KLCI notches up limited gains,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518125/klci-notches-up-limited-gains
TheEdge2019041910283034,3034,KLCI notches up limited gains,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518125/klci-notches-up-limited-gains
TheEdge2019041910283042,3042,KLCI notches up limited gains,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518125/klci-notches-up-limited-gains
TheEdge2019041910285037,5037,KLCI notches up limited gains,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518125/klci-notches-up-limited-gains
TheEdge2019041910285218,5218,KLCI notches up limited gains,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518125/klci-notches-up-limited-gains
TheEdge2019041910285258,5258,KLCI notches up limited gains,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518125/klci-notches-up-limited-gains
TheEdge2019041910285681,5681,KLCI notches up limited gains,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518125/klci-notches-up-limited-gains
TheEdge2019041910286645,6645,KLCI notches up limited gains,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518125/klci-notches-up-limited-gains
TheEdge2019041910287073,7073,KLCI notches up limited gains,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518125/klci-notches-up-limited-gains
TheEdge2019041910287108,7108,KLCI notches up limited gains,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518125/klci-notches-up-limited-gains
TheEdge2019041910287160,7160,KLCI notches up limited gains,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518125/klci-notches-up-limited-gains
TheEdge2019041910287164,7164,KLCI notches up limited gains,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518125/klci-notches-up-limited-gains
TheEdge2019041910287165,7165,KLCI notches up limited gains,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518125/klci-notches-up-limited-gains
TheEdge2019041910287439,7439,KLCI notches up limited gains,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518125/klci-notches-up-limited-gains
TheEdge2019041910287722,7722,KLCI notches up limited gains,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518125/klci-notches-up-limited-gains
TheEdge2019041910288877,8877,KLCI notches up limited gains,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518125/klci-notches-up-limited-gains
TheEdge2019041910337160,7160,Pentamaster rises 2.17% on positive technicals,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518127/pentamaster-rises-2-17-on-positive-technicals
TheEdge2019041910421015,1015,"Najib pays RM156,500 from AmBank account for home renovation",TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518131/najib-pays-rm156-500-from-ambank-account-for-home-renovation
TheEdge2019041910421066,1066,"Najib pays RM156,500 from AmBank account for home renovation",TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518131/najib-pays-rm156-500-from-ambank-account-for-home-renovation
TheEdge2019041910427073,7073,Seacera shares tumble in active trade; largest shareholder pledges RM30m injection,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518129/seacera-shares-tumble-in-active-trade-largest-shareholder-pledges-rm30m-injection
TheEdge2019041910461015,1015,"Umno, Upko get RM2.3m from Najib’s accounts",TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518133/umno-upko-get-rm2-3m-from-najib-s-accounts
TheEdge2019041910471015,1015,"If he doesnt find them, we will find them for him",TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518135/if-he-doesn-t-find-them-we-will-find-them-for-him
TheEdge2019041910556998,6998,Bintai Kinden drops plan for RM350m project in Melaka,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518159/bintai-kinden-drops-plan-for-rm350m-project-in-melaka
TheEdge2019041911010162,0162,Widad gets RM190.5m job to build private hospital in Selangor,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518163/widad-gets-rm190-5m-job-to-build-private-hospital-in-selangor
TheEdge2019041911011818,1818,Widad gets RM190.5m job to build private hospital in Selangor,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518163/widad-gets-rm190-5m-job-to-build-private-hospital-in-selangor
TheEdge2019041911019687,9687,Widad gets RM190.5m job to build private hospital in Selangor,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518163/widad-gets-rm190-5m-job-to-build-private-hospital-in-selangor
TheEdge2019041911020080,0080,Market volatility is expected to be temporary — RHB Bank,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518165/market-volatility-is-expected-to-be-temporary-rhb-bank
TheEdge2019041911021066,1066,Market volatility is expected to be temporary — RHB Bank,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518165/market-volatility-is-expected-to-be-temporary-rhb-bank
TheEdge2019041911024162,4162,BAT keen to expand cigarette manufacturing in M’sia,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518167/bat-keen-to-expand-cigarette-manufacturing-in-m-sia
TheEdge2019041911031023,1023,CIMB Thai net profit jumps 92.4% in 1Q,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518175/cimb-thai-net-profit-jumps-92-4-in-1q
TheEdge2019041911041818,1818,Fernandes hopeful of AirAsia’s entry into Vietnam this year,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518177/fernandes-hopeful-of-airasia-s-entry-into-vietnam-this-year
TheEdge2019041911045099,5099,Fernandes hopeful of AirAsia’s entry into Vietnam this year,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518177/fernandes-hopeful-of-airasia-s-entry-into-vietnam-this-year
TheEdge2019041911051818,1818,Largest shareholder pledges rescue as Seacera warns of default risk,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518179/largest-shareholder-pledges-rescue-as-seacera-warns-of-default-risk
TheEdge2019041911057073,7073,Largest shareholder pledges rescue as Seacera warns of default risk,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518179/largest-shareholder-pledges-rescue-as-seacera-warns-of-default-risk
TheEdge2019041911070080,0080,Lim Kok Thay confident Genting will be picked for Japan casino,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518181/lim-kok-thay-confident-genting-will-be-picked-for-japan-casino
TheEdge2019041911071818,1818,Astro inks US$360m deal for transponder capacity utilisation,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518183/astro-inks-us-360m-deal-for-transponder-capacity-utilisation
TheEdge2019041911073182,3182,Lim Kok Thay confident Genting will be picked for Japan casino,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518181/lim-kok-thay-confident-genting-will-be-picked-for-japan-casino
TheEdge2019041911076399,6399,Astro inks US$360m deal for transponder capacity utilisation,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518183/astro-inks-us-360m-deal-for-transponder-capacity-utilisation
TheEdge2019041911115222,5222,Isa Samad says FGV’s condo lawsuit crafted just to shame him,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518185/isa-samad-says-fgv-s-condo-lawsuit-crafted-just-to-shame-him
TheEdge2019041911115235SS,5235SS,Isa Samad says FGV’s condo lawsuit crafted just to shame him,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518185/isa-samad-says-fgv-s-condo-lawsuit-crafted-just-to-shame-him
TheEdge2019041911115517,5517,Isa Samad says FGV’s condo lawsuit crafted just to shame him,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518185/isa-samad-says-fgv-s-condo-lawsuit-crafted-just-to-shame-him
TheEdge2019041911124197,4197,Sime Darby Property unveils dto to jointly create products with customers,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518187/sime-darby-property-unveils-dto-to-jointly-create-products-with-customers
TheEdge2019041911125288,5288,Sime Darby Property unveils dto to jointly create products with customers,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518187/sime-darby-property-unveils-dto-to-jointly-create-products-with-customers
TheEdge2019041911125819,5819,"Ringgit eyes fourth weekly loss, bonds extend drop",TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518147/ringgit-eyes-fourth-weekly-loss-bonds-extend-drop
TheEdge2019041911131023,1023,Success Transformer up 9.88% as CIMB Research starts coverage with buy call,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518149/success-transformer-up-9-88-as-cimb-research-starts-coverage-with-buy-call
TheEdge2019041911131818,1818,Success Transformer up 9.88% as CIMB Research starts coverage with buy call,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518149/success-transformer-up-9-88-as-cimb-research-starts-coverage-with-buy-call
TheEdge2019041911137207,7207,Success Transformer up 9.88% as CIMB Research starts coverage with buy call,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518149/success-transformer-up-9-88-as-cimb-research-starts-coverage-with-buy-call
TheEdge2019041911141818,1818,"Gadang, DWL to jointly bid for construction jobs",TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518189/gadang-dwl-to-jointly-bid-for-construction-jobs
TheEdge2019041911147165,7165,"Gadang, DWL to jointly bid for construction jobs",TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518189/gadang-dwl-to-jointly-bid-for-construction-jobs
TheEdge2019041911149261,9261,"Gadang, DWL to jointly bid for construction jobs",TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518189/gadang-dwl-to-jointly-bid-for-construction-jobs
TheEdge2019041911155168,5168,Plant 6 expected to alleviate Hartalega’s ASP pressure,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518191/plant-6-expected-to-alleviate-hartalega-s-asp-pressure
TheEdge2019041911157113,7113,Plant 6 expected to alleviate Hartalega’s ASP pressure,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518191/plant-6-expected-to-alleviate-hartalega-s-asp-pressure
TheEdge20190419111603018,03018,Nepal court verdict against Axiata looks unreasonable,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518193/nepal-court-verdict-against-axiata-looks-unreasonable
TheEdge2019041911166012,6012,Nepal court verdict against Axiata looks unreasonable,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518193/nepal-court-verdict-against-axiata-looks-unreasonable
TheEdge2019041911166888,6888,Nepal court verdict against Axiata looks unreasonable,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518193/nepal-court-verdict-against-axiata-looks-unreasonable
TheEdge2019041911175014,5014,Cancellation of JV low-cost carrier in Vietnam unlikely to impact AirAsia Group expansion plan,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518195/cancellation-of-jv-low-cost-carrier-in-vietnam-unlikely-to-impact-airasia-group-expansion-plan
TheEdge2019041911175099,5099,Cancellation of JV low-cost carrier in Vietnam unlikely to impact AirAsia Group expansion plan,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518195/cancellation-of-jv-low-cost-carrier-in-vietnam-unlikely-to-impact-airasia-group-expansion-plan
TheEdge2019041911186238,6238,JKR job win likely to bring in more jobs for Hock Seng Lee,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518207/jkr-job-win-likely-to-bring-in-more-jobs-for-hock-seng-lee
TheEdge2019041911194065,4065,PPB expected to gain from rising disposable incomes,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518209/ppb-expected-to-gain-from-rising-disposable-incomes
TheEdge2019041911200079,0079,Bright prospects seen for Orion with Asean microloan industry growth,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518211/bright-prospects-seen-for-orion-with-asean-microloan-industry-growth
TheEdge2019041911321155,1155,Weekend by numbers 19.04.19 to 21.04.19,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518215/weekend-by-numbers-19-04-19-to-21-04-19
TheEdge2019041911325014,5014,Weekend by numbers 19.04.19 to 21.04.19,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518215/weekend-by-numbers-19-04-19-to-21-04-19
TheEdge2019041912001589,1589,"IWCity and Ekovest active, up following mega infrastructure project optimism",TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518235/iwcity-and-ekovest-active-up-following-mega-infrastructure-project-optimism
TheEdge2019041912001818,1818,"IWCity and Ekovest active, up following mega infrastructure project optimism",TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518235/iwcity-and-ekovest-active-up-following-mega-infrastructure-project-optimism
TheEdge2019041912008877,8877,"IWCity and Ekovest active, up following mega infrastructure project optimism",TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518235/iwcity-and-ekovest-active-up-following-mega-infrastructure-project-optimism
TheEdge2019041912347073,7073,Seacera board to take legal action against Tan Wei Lian and others over EGM notice,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518247/seacera-board-to-take-legal-action-against-tan-wei-lian-and-others-over-egm-notice
TheEdge2019041912371023,1023,CIMB upgraded to outperform at Kenanga; price target RM6.10,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518251/cimb-upgraded-to-outperform-at-kenanga-price-target-rm6-10
TheEdge2019041912376483,6483,CIMB upgraded to outperform at Kenanga; price target RM6.10,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518251/cimb-upgraded-to-outperform-at-kenanga-price-target-rm6-10
TheEdge2019041912535148,5148,UEM Sunrise in talks with potential local partner for high-rise development in South Africa,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518261/uem-sunrise-in-talks-with-potential-local-partner-for-high-rise-development-in-south-africa
TheEdge2019041912591818,1818,Genting Malaysia up 3.6% climbing the most in 2019,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518263/genting-malaysia-up-3-6-climbing-the-most-in-2019
TheEdge2019041912593182,3182,Genting Malaysia up 3.6% climbing the most in 2019,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518263/genting-malaysia-up-3-6-climbing-the-most-in-2019
TheEdge2019041912594715,4715,Genting Malaysia up 3.6% climbing the most in 2019,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518263/genting-malaysia-up-3-6-climbing-the-most-in-2019
TheEdge2019041913000138,0138,KLCI up 0.16% as regional markets stay mixed,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518265/klci-up-0-16-as-regional-markets-stay-mixed
TheEdge2019041913001082,1082,KLCI up 0.16% as regional markets stay mixed,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518265/klci-up-0-16-as-regional-markets-stay-mixed
TheEdge2019041913001163,1163,KLCI up 0.16% as regional markets stay mixed,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518265/klci-up-0-16-as-regional-markets-stay-mixed
TheEdge2019041913001295,1295,KLCI up 0.16% as regional markets stay mixed,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518265/klci-up-0-16-as-regional-markets-stay-mixed
TheEdge2019041913001589,1589,KLCI up 0.16% as regional markets stay mixed,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518265/klci-up-0-16-as-regional-markets-stay-mixed
TheEdge2019041913002089,2089,KLCI up 0.16% as regional markets stay mixed,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518265/klci-up-0-16-as-regional-markets-stay-mixed
TheEdge2019041913003026,3026,KLCI up 0.16% as regional markets stay mixed,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518265/klci-up-0-16-as-regional-markets-stay-mixed
TheEdge2019041913003182,3182,KLCI up 0.16% as regional markets stay mixed,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518265/klci-up-0-16-as-regional-markets-stay-mixed
TheEdge2019041913003255,3255,KLCI up 0.16% as regional markets stay mixed,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518265/klci-up-0-16-as-regional-markets-stay-mixed
TheEdge2019041913003301,3301,KLCI up 0.16% as regional markets stay mixed,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518265/klci-up-0-16-as-regional-markets-stay-mixed
TheEdge2019041913004588,4588,KLCI up 0.16% as regional markets stay mixed,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518265/klci-up-0-16-as-regional-markets-stay-mixed
TheEdge2019041913004707,4707,KLCI up 0.16% as regional markets stay mixed,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518265/klci-up-0-16-as-regional-markets-stay-mixed
TheEdge2019041913004715,4715,KLCI up 0.16% as regional markets stay mixed,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518265/klci-up-0-16-as-regional-markets-stay-mixed
TheEdge2019041913005032,5032,KLCI up 0.16% as regional markets stay mixed,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518265/klci-up-0-16-as-regional-markets-stay-mixed
TheEdge2019041913005037,5037,KLCI up 0.16% as regional markets stay mixed,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518265/klci-up-0-16-as-regional-markets-stay-mixed
TheEdge2019041913005185,5185,KLCI up 0.16% as regional markets stay mixed,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518265/klci-up-0-16-as-regional-markets-stay-mixed
TheEdge2019041913005218,5218,KLCI up 0.16% as regional markets stay mixed,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518265/klci-up-0-16-as-regional-markets-stay-mixed
TheEdge2019041913006033,6033,KLCI up 0.16% as regional markets stay mixed,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518265/klci-up-0-16-as-regional-markets-stay-mixed
TheEdge2019041913006351,6351,KLCI up 0.16% as regional markets stay mixed,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518265/klci-up-0-16-as-regional-markets-stay-mixed
TheEdge2019041913007164,7164,KLCI up 0.16% as regional markets stay mixed,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518265/klci-up-0-16-as-regional-markets-stay-mixed
TheEdge2019041913007165,7165,KLCI up 0.16% as regional markets stay mixed,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518265/klci-up-0-16-as-regional-markets-stay-mixed
TheEdge2019041913007233,7233,KLCI up 0.16% as regional markets stay mixed,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518265/klci-up-0-16-as-regional-markets-stay-mixed
TheEdge2019041913008877,8877,KLCI up 0.16% as regional markets stay mixed,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518265/klci-up-0-16-as-regional-markets-stay-mixed
TheEdge2019041913131818,1818,Palm in line for weekly gain on stronger U.S. soyoil,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518271/palm-in-line-for-weekly-gain-on-stronger-u-s-soyoil
TheEdge2019041913140032,0032,"Benalec, DWL, Redtone, Success, Ekovest",TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518279/benalec-dwl-redtone-success-ekovest
TheEdge2019041913141818,1818,"Benalec, DWL, Redtone, Success, Ekovest",TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518279/benalec-dwl-redtone-success-ekovest
TheEdge2019041913145190,5190,"Benalec, DWL, Redtone, Success, Ekovest",TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518279/benalec-dwl-redtone-success-ekovest
TheEdge2019041913147165,7165,"Benalec, DWL, Redtone, Success, Ekovest",TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518279/benalec-dwl-redtone-success-ekovest
TheEdge2019041913147207,7207,"Benalec, DWL, Redtone, Success, Ekovest",TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518279/benalec-dwl-redtone-success-ekovest
TheEdge2019041913148877,8877,"Benalec, DWL, Redtone, Success, Ekovest",TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518279/benalec-dwl-redtone-success-ekovest
TheEdge2019041913551818,1818,Ex-MRT Corp CEO Shahril Mokhtar appointed DWL managing director,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518297/ex-mrt-corp-ceo-shahril-mokhtar-appointed-dwl-managing-director
TheEdge2019041913557165,7165,Ex-MRT Corp CEO Shahril Mokhtar appointed DWL managing director,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518297/ex-mrt-corp-ceo-shahril-mokhtar-appointed-dwl-managing-director
TheEdge2019041913557765,7765,Ex-MRT Corp CEO Shahril Mokhtar appointed DWL managing director,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518297/ex-mrt-corp-ceo-shahril-mokhtar-appointed-dwl-managing-director
TheEdge2019041914007210,7210,Tech: Lyft’s IPO and the future of ride hailing,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518295/tech-lyft-s-ipo-and-the-future-of-ride-hailing
TheEdge2019041915051818,1818,QSR Brands still mum on new listing date,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518329/qsr-brands-still-mum-on-new-listing-date
TheEdge2019041915421023,1023,Ringgit watchers predict rebound on strong Malaysia fundamentals,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518343/ringgit-watchers-predict-rebound-on-strong-malaysia-fundamentals
TheEdge2019041915451818,1818,Dufu Technology advances 7.6% to highest level in 15 weeks,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518351/dufu-technology-advances-7-6-to-highest-level-in-15-weeks
TheEdge2019041915457233,7233,Dufu Technology advances 7.6% to highest level in 15 weeks,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518351/dufu-technology-advances-7-6-to-highest-level-in-15-weeks
TheEdge2019041916118346,8346,Perak MB says aware of attempts to remove him,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518357/perak-mb-says-aware-of-attempts-to-remove-him
TheEdge2019041916215142,5142,"DBS Vickers reinstates coverage of Wah Seong with fully valued, price target 65 sen",TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518361/dbs-vickers-reinstates-coverage-of-wah-seong-with-fully-valued-price-target-65-sen
TheEdge2019041916235115,5115,Air Selangor : No rebate for consumers affected by water cuts,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518363/air-selangor-no-rebate-for-consumers-affected-by-water-cuts
TheEdge2019041916495014,5014,Subang Airport accident: Two air traffic controllers suspended — Loke,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518369/subang-airport-accident-two-air-traffic-controllers-suspended-loke
TheEdge2019041918031589,1589,KLCI edges up as Bandar Malaysia revival talks boosts sentiment,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518403/klci-edges-up-as-bandar-malaysia-revival-talks-boosts-sentiment
TheEdge2019041918031818,1818,KLCI edges up as Bandar Malaysia revival talks boosts sentiment,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518403/klci-edges-up-as-bandar-malaysia-revival-talks-boosts-sentiment
TheEdge2019041918038877,8877,KLCI edges up as Bandar Malaysia revival talks boosts sentiment,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518403/klci-edges-up-as-bandar-malaysia-revival-talks-boosts-sentiment
TheEdge20190419180603018,03018,"Why IHH never gave up on Fortis, despite its many woes",TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518393/why-ihh-never-gave-up-on-fortis-despite-its-many-woes
TheEdge2019041918063336,3336,"Why IHH never gave up on Fortis, despite its many woes",TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518393/why-ihh-never-gave-up-on-fortis-despite-its-many-woes
TheEdge2019041918065085,5085,"Why IHH never gave up on Fortis, despite its many woes",TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518393/why-ihh-never-gave-up-on-fortis-despite-its-many-woes
TheEdge2019041918065225,5225,"Why IHH never gave up on Fortis, despite its many woes",TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518393/why-ihh-never-gave-up-on-fortis-despite-its-many-woes
TheEdge2019041918066012,6012,"Why IHH never gave up on Fortis, despite its many woes",TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518393/why-ihh-never-gave-up-on-fortis-despite-its-many-woes
TheEdge2019041918067158,7158,"Why IHH never gave up on Fortis, despite its many woes",TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518393/why-ihh-never-gave-up-on-fortis-despite-its-many-woes
TheEdge2019041918067206,7206,"Why IHH never gave up on Fortis, despite its many woes",TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518393/why-ihh-never-gave-up-on-fortis-despite-its-many-woes
TheEdge2019041919251589,1589,"Govt revives Bandar Malaysia, IWH-CREC ups advance payment to RM1.24b",TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518423/govt-revives-bandar-malaysia-iwh-crec-ups-advance-payment-to-rm1-24b
TheEdge2019041919251818,1818,"Govt revives Bandar Malaysia, IWH-CREC ups advance payment to RM1.24b",TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518423/govt-revives-bandar-malaysia-iwh-crec-ups-advance-payment-to-rm1-24b
TheEdge2019041919301155,1155,Maybank terminates collaboration agreement with Hyflux,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518459/maybank-terminates-collaboration-agreement-with-hyflux
TheEdge2019041919305185,5185,Maybank terminates collaboration agreement with Hyflux,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518459/maybank-terminates-collaboration-agreement-with-hyflux
TheEdge2019041920354863,4863,PetDagang partners TM One for digital upgrade at Petronas stations,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518439/petdagang-partners-tm-one-for-digital-upgrade-at-petronas-stations
TheEdge2019041920355681,5681,PetDagang partners TM One for digital upgrade at Petronas stations,TheEdge,19/4/2019,https://www.klsescreener.com/v2/news/view/518439/petdagang-partners-tm-one-for-digital-upgrade-at-petronas-stations
