5195WB|CENSOF-WB|0.005|0.005|0.005|0.000|0.00|400
8982|CEPAT|0.595|0.600|0.600|+0.005|+0.84|400
8435|CEPCO|0.630|0.000|0.000|0.000|0.00|0
8044|CFM|1.260|0.000|0.000|0.000|0.00|0
0579C1|CGARDEN-C1|0.105|0.000|0.000|0.000|0.00|0
7209|CHEETAH|0.340|0.000|0.000|0.000|0.00|0
7187|CHGP|0.350|0.350|0.350|0.000|0.00|100
7187WA|CHGP-WA|0.185|0.000|0.000|0.000|0.00|0
5738|CHHB|1.500|1.490|1.550|+0.050|+3.33|240
5738WB|CHHB-WB|0.370|0.360|0.410|+0.040|+10.81|267
0829EA|CHINAETF-MYR|5.740|5.770|5.770|+0.030|+0.52|3
0829EB|CHINAETF-USD|1.275|0.000|0.000|0.000|0.00|0
5273|CHINHIN|0.790|0.795|0.795|+0.005|+0.63|1,889
1929|CHINTEK|6.700|0.000|0.000|0.000|0.00|0
5007|CHINWEL|1.810|1.810|1.790|-0.020|-1.10|189
0501CG|CHMOBIL-CG|0.185|0.000|0.000|0.000|0.00|0
5797|CHOOBEE|1.640|1.580|1.610|-0.030|-1.83|182
7016|CHUAN|0.415|0.410|0.410|-0.005|-1.20|68
8052|CICB|0.590|0.000|0.000|0.000|0.00|0
2828|CIHLDG|1.450|0.000|0.000|0.000|0.00|0
1023|CIMB|5.470|5.480|5.480|+0.010|+0.18|139,949
102340|CIMB-C40|0.025|0.000|0.000|0.000|0.00|0
102341|CIMB-C41|0.075|0.000|0.000|0.000|0.00|0
102342|CIMB-C42|0.050|0.000|0.000|0.000|0.00|0
102343|CIMB-C43|0.025|0.000|0.000|0.000|0.00|0
102344|CIMB-C44|0.035|0.000|0.000|0.000|0.00|0
102345|CIMB-C45|0.070|0.070|0.070|0.000|0.00|10,820
102346|CIMB-C46|0.080|0.000|0.000|0.000|0.00|0
102347|CIMB-C47|0.075|0.000|0.000|0.000|0.00|0
0822EA|CIMBA40|1.855|0.000|0.000|0.000|0.00|0
0823EA|CIMBC50|1.605|1.615|1.635|+0.030|+1.87|410
7117|CJCEN|0.445|0.440|0.440|-0.005|-1.12|4,160
0514C3|CKHUTCH-C3|0.075|0.000|0.000|0.000|0.00|0
03001|CLOUD|0.300|0.000|0.000|0.000|0.00|0
7018|CME|0.040|0.000|0.000|0.000|0.00|0
7018LA|CME-LA|0.025|0.000|0.000|0.000|0.00|0
7018WA|CME-WA|0.025|0.000|0.000|0.000|0.00|0
5180|CMMT|1.110|1.120|1.100|-0.010|-0.90|9,185
2852|CMSB|3.390|3.390|3.390|0.000|0.00|16,922
285214|CMSB-C14|0.085|0.000|0.000|0.000|0.00|0
285215|CMSB-C15|0.120|0.125|0.135|+0.015|+12.50|2,499
7986|CNASIA|0.430|0.490|0.500|+0.070|+16.28|117
5104|CNI|0.075|0.070|0.075|0.000|0.00|4,086
5188|CNOUHUA|0.050|0.000|0.000|0.000|0.00|0
5071|COASTAL|1.300|1.300|1.290|-0.010|-0.77|973
